step,state,x
0,2,0.473362
1,2,0.447087
2,2,0.541333
3,0,0.132456
4,3,0.722379
5,3,0.796955
6,2,0.573167
7,4,0.878990
8,4,0.866231
9,1,0.328703
10,0,0.063549
11,0,0.071585
12,0,0.179771
13,0,0.091016
14,0,0.037133
15,2,0.565961
16,2,0.432915
17,1,0.238064
18,1,0.246104
19,4,0.802457
20,2,0.470773
21,3,0.757634
22,2,0.580606
23,2,0.512938
24,2,0.508238
25,4,0.971468
26,2,0.417543
27,2,0.562404
28,2,0.466699
29,1,0.284916
30,4,0.879975
31,4,0.870148
32,0,0.172954
33,0,0.053647
34,0,0.146769
35,0,0.170899
36,3,0.654079
37,4,0.811306
38,4,0.980034
39,2,0.489782
40,2,0.454174
41,1,0.327501
42,1,0.360665
43,1,0.240850
44,0,0.082888
45,0,0.056248
46,0,0.192179
47,0,0.070996
48,0,0.151642
49,0,0.016739
50,4,0.897499
51,4,0.822717
52,4,0.918848
53,2,0.507916
54,3,0.657797
55,3,0.653319
56,3,0.719436
57,1,0.311369
58,2,0.422092
59,2,0.412023
60,2,0.550185
61,2,0.458291
62,2,0.476548
63,2,0.450143
64,4,0.857000
65,4,0.976551
66,2,0.550531
67,2,0.467406
68,0,0.082629
69,0,0.130169
70,0,0.083228
71,4,0.935219
72,4,0.808398
73,4,0.813788
74,4,0.916824
75,4,0.931720
76,4,0.879446
77,4,0.864088
78,4,0.831466
79,4,0.934547
80,4,0.983485
81,4,0.890977
82,4,0.879271
83,3,0.695623
84,3,0.734596
85,3,0.602950
86,3,0.712621
87,2,0.437010
88,2,0.474404
89,0,0.083707
90,4,0.825043
91,4,0.824540
92,0,0.168855
93,0,0.097884
94,3,0.686036
95,3,0.663790
96,3,0.654581
97,3,0.753687
98,2,0.461130
99,2,0.444092
100,2,0.424369
101,2,0.552678
102,2,0.503771
103,2,0.513856
104,2,0.582169
105,2,0.587952
106,4,0.980162
107,4,0.912816
108,0,0.159348
109,2,0.598379
110,1,0.281056
111,3,0.688057
112,3,0.655631
113,3,0.637802
114,2,0.595231
115,4,0.900739
116,2,0.549229
117,2,0.552436
118,2,0.529050
119,2,0.493819
120,2,0.435943
121,2,0.587418
122,3,0.633674
123,1,0.304253
124,4,0.989181
125,4,0.905258
126,4,0.876334
127,4,0.929367
128,4,0.932273
129,4,0.838750
130,4,0.954044
131,4,0.989904
132,4,0.975713
133,2,0.450301
134,4,0.910839
135,0,0.112467
136,3,0.653858
137,3,0.781916
138,3,0.669929
139,1,0.299445
140,1,0.253285
141,2,0.568463
142,2,0.556578
143,2,0.532775
144,2,0.501773
145,2,0.416857
146,2,0.536824
147,0,0.181852
148,3,0.697652
149,3,0.775762
150,3,0.736677
151,1,0.216919
152,0,0.125148
153,3,0.621167
154,3,0.687120
155,0,0.111389
156,0,0.112834
157,2,0.507441
158,1,0.335367
159,4,0.938557
160,4,0.896701
161,3,0.739773
162,3,0.789705
163,3,0.661746
164,3,0.643170
165,3,0.776792
166,3,0.649163
167,0,0.084416
168,4,0.971684
169,1,0.315069
170,1,0.285357
171,4,0.817320
172,0,0.105235
173,4,0.830721
174,4,0.825411
175,2,0.520818
176,2,0.468601
177,2,0.505059
178,2,0.412766
179,2,0.481458
180,2,0.518651
181,2,0.468791
182,2,0.490759
183,2,0.581684
184,2,0.433606
185,2,0.502602
186,2,0.439970
187,2,0.577689
188,1,0.340449
189,3,0.637798
190,3,0.644733
191,2,0.532363
192,2,0.477763
193,0,0.138032
194,0,0.181650
195,0,0.057632
196,0,0.083936
197,0,0.135974
198,4,0.853938
199,4,0.942903
200,3,0.765200
201,0,0.088144
202,0,0.099970
203,1,0.379445
204,0,0.052304
205,0,0.197086
206,0,0.095464
207,0,0.008398
208,3,0.676416
209,1,0.274294
210,1,0.346108
211,4,0.991907
212,3,0.637256
213,3,0.626626
214,1,0.222950
215,1,0.266724
216,1,0.291531
217,2,0.426672
218,2,0.501856
219,4,0.844885
220,4,0.826319
221,4,0.961365
222,2,0.559951
223,0,0.118777
224,0,0.145341
225,0,0.068622
226,0,0.050451
227,0,0.136249
228,0,0.110825
229,0,0.089364
230,0,0.007412
231,3,0.740765
232,3,0.613401
233,3,0.686467
234,0,0.083751
235,0,0.025892
236,2,0.419171
237,2,0.524977
238,1,0.343921
239,1,0.338425
240,0,0.177572
241,0,0.163801
242,3,0.669185
243,3,0.698771
244,3,0.786704
245,3,0.768708
246,1,0.213797
247,1,0.365265
248,1,0.379680
249,3,0.635487
250,2,0.469092
251,1,0.202571
252,1,0.345208
253,1,0.364347
254,4,0.971746
255,0,0.026382
256,0,0.172359
257,0,0.056007
258,0,0.132642
259,0,0.159838
260,0,0.051591
261,0,0.118792
262,0,0.074512
263,0,0.122021
264,0,0.162815
265,4,0.812639
266,3,0.624245
267,3,0.773983
268,4,0.964613
269,4,0.907412
270,4,0.846545
271,4,0.917387
272,4,0.810896
273,4,0.837864
274,4,0.832395
275,2,0.535951
276,2,0.519559
277,4,0.925024
278,4,0.897153
279,4,0.942037
280,4,0.847323
281,4,0.936719
282,4,0.894660
283,2,0.520462
284,0,0.142615
285,4,0.811934
286,4,0.840831
287,1,0.349881
288,0,0.056653
289,0,0.066831
290,3,0.775494
291,3,0.609539
292,3,0.636337
293,3,0.666765
294,3,0.751513
295,2,0.484956
296,2,0.582589
297,3,0.767904
298,3,0.736501
299,1,0.206487
300,1,0.240206
301,4,0.801387
302,4,0.923170
303,4,0.822776
304,4,0.918088
305,3,0.608628
306,3,0.623201
307,3,0.613147
308,3,0.655827
309,3,0.615041
310,3,0.739004
311,3,0.600798
312,3,0.784579
313,3,0.702646
314,3,0.716533
315,3,0.646321
316,3,0.640308
317,1,0.357355
318,2,0.436541
319,2,0.514447
320,2,0.572401
321,0,0.149011
322,0,0.128228
323,2,0.586120
324,2,0.554485
325,2,0.474443
326,3,0.784256
327,0,0.084605
328,1,0.315594
329,1,0.363601
330,3,0.700549
331,3,0.781885
332,3,0.712681
333,3,0.712018
334,4,0.828881
335,4,0.872555
336,4,0.889436
337,3,0.768127
338,1,0.211684
339,1,0.228503
340,1,0.266167
341,1,0.227063
342,1,0.265039
343,1,0.392421
344,1,0.272739
345,1,0.284227
346,1,0.261264
347,1,0.311336
348,1,0.326032
349,1,0.327199
350,1,0.206552
351,1,0.345663
352,1,0.359650
353,3,0.767204
354,2,0.412230
355,0,0.068019
356,4,0.985479
357,4,0.992659
358,3,0.680604
359,3,0.648746
360,3,0.657033
361,0,0.070501
362,0,0.045367
363,0,0.198977
364,4,0.814964
365,0,0.152306
366,0,0.163842
367,0,0.140572
368,0,0.128915
369,0,0.073857
370,4,0.833129
371,2,0.401202
372,2,0.415319
373,1,0.256868
374,2,0.482095
375,2,0.536718
376,2,0.457502
377,2,0.502170
378,2,0.544427
379,2,0.481339
380,2,0.487367
381,2,0.468583
382,3,0.732349
383,3,0.768055
384,0,0.180700
385,1,0.386649
386,1,0.371756
387,1,0.397947
388,1,0.246680
389,3,0.706427
390,3,0.653797
391,0,0.016351
392,4,0.889626
393,4,0.839651
394,1,0.337455
395,1,0.282375
396,1,0.288646
397,1,0.210252
398,1,0.337367
