step,state,x
0,3,0.659610
1,3,0.630075
2,3,0.633064
3,3,0.721448
4,3,0.702346
5,0,0.148397
6,0,0.176577
7,0,0.121358
8,4,0.801685
9,4,0.828689
10,2,0.418348
11,3,0.729830
12,3,0.758010
13,4,0.989888
14,4,0.981224
15,4,0.934723
16,4,0.962429
17,0,0.151235
18,0,0.150412
19,0,0.043578
20,0,0.092307
21,3,0.742064
22,3,0.794497
23,3,0.662007
24,3,0.627077
25,1,0.278627
26,1,0.234827
27,2,0.582200
28,2,0.438326
29,2,0.481021
30,2,0.498254
31,2,0.586015
32,2,0.564973
33,0,0.167334
34,3,0.626172
35,3,0.789374
36,3,0.611524
37,1,0.399271
38,2,0.554491
39,1,0.305807
40,1,0.226685
41,1,0.380342
42,1,0.296036
43,1,0.216477
44,3,0.685221
45,2,0.451147
46,3,0.777427
47,3,0.684994
48,3,0.648634
49,3,0.667816
50,3,0.750699
51,3,0.658381
52,3,0.791574
53,1,0.355816
54,1,0.344277
55,1,0.331556
56,1,0.373406
57,4,0.807065
58,3,0.603789
59,3,0.600651
60,3,0.695850
61,3,0.767309
62,3,0.613660
63,3,0.739212
64,0,0.050992
65,3,0.642911
66,3,0.718731
67,3,0.671884
68,3,0.705159
69,3,0.631789
70,3,0.753354
71,4,0.848106
72,4,0.851065
73,2,0.422334
74,2,0.569300
75,3,0.623571
76,2,0.434852
77,1,0.206518
78,1,0.238016
79,0,0.012596
80,0,0.147223
81,1,0.285069
82,1,0.358880
83,0,0.047406
84,0,0.032865
85,0,0.053878
86,0,0.028101
87,0,0.014594
88,3,0.740906
89,1,0.383274
90,3,0.622254
91,0,0.148024
92,2,0.453810
93,2,0.535571
94,2,0.575517
95,2,0.527524
96,0,0.095329
97,3,0.749354
98,3,0.708423
99,3,0.772396
100,3,0.663298
101,3,0.719258
102,0,0.157598
103,2,0.484528
104,0,0.094087
105,0,0.160186
106,0,0.197974
107,0,0.134607
108,3,0.647940
109,1,0.282221
110,1,0.218237
111,4,0.831202
112,4,0.947641
113,1,0.327084
114,1,0.322044
115,2,0.412981
116,3,0.663364
117,4,0.828978
118,4,0.987037
119,4,0.987316
120,4,0.924157
121,3,0.626175
122,3,0.661051
123,4,0.983197
124,4,0.964227
125,1,0.325367
126,1,0.364963
127,1,0.259886
128,1,0.211591
129,1,0.295360
130,0,0.126309
131,2,0.527666
132,1,0.238156
133,1,0.264614
134,3,0.723327
135,3,0.623035
136,1,0.359840
137,1,0.306081
138,4,0.961020
139,4,0.894467
140,3,0.782851
141,4,0.848579
142,1,0.371384
143,3,0.783511
144,3,0.720358
145,3,0.662378
146,3,0.775862
147,3,0.760561
148,3,0.665213
149,4,0.854998
150,3,0.714795
151,0,0.126475
152,2,0.438410
153,3,0.716710
154,1,0.340502
155,2,0.467677
156,2,0.539678
157,2,0.472283
158,2,0.596326
159,2,0.461361
160,2,0.492570
161,2,0.443118
162,2,0.567264
163,4,0.968885
164,4,0.919916
165,4,0.922451
166,1,0.382026
167,1,0.327688
168,1,0.279248
169,1,0.345733
170,0,0.138630
171,0,0.198758
172,4,0.901033
173,4,0.906253
174,4,0.958258
175,4,0.956123
176,2,0.473983
177,2,0.478560
178,2,0.480046
179,2,0.471868
180,2,0.501446
181,0,0.127271
182,0,0.146519
183,0,0.093262
184,4,0.989673
185,4,0.960949
186,4,0.853700
187,2,0.556639
188,4,0.915375
189,4,0.830670
190,3,0.651688
191,3,0.614074
192,3,0.656901
193,3,0.735421
194,3,0.774535
195,4,0.836658
196,4,0.843134
197,4,0.885976
198,4,0.954583
199,4,0.846647
200,4,0.962103
201,0,0.023674
202,0,0.107453
203,3,0.635720
204,4,0.872393
205,2,0.404298
206,4,0.906843
207,4,0.874662
208,4,0.934893
209,3,0.733013
210,3,0.673228
211,3,0.655800
212,3,0.714416
213,3,0.739827
214,3,0.665865
215,4,0.834344
216,2,0.568126
217,4,0.969160
218,4,0.914085
219,4,0.845732
220,4,0.991921
221,4,0.912562
222,4,0.854608
223,3,0.767744
224,0,0.013748
225,1,0.265004
226,2,0.590288
227,4,0.884260
228,4,0.976019
229,2,0.591075
230,2,0.452543
231,3,0.780327
232,1,0.293498
233,4,0.805854
234,4,0.949423
235,2,0.558329
236,2,0.480778
237,1,0.301645
238,1,0.285893
239,1,0.201243
240,1,0.368620
241,3,0.706083
242,3,0.644797
243,3,0.707610
244,0,0.063309
245,0,0.041185
246,2,0.577606
247,0,0.051967
248,0,0.020769
249,0,0.138276
250,0,0.038697
251,2,0.452022
252,1,0.260075
253,4,0.996509
254,4,0.858068
255,4,0.942880
256,4,0.858595
257,2,0.569345
258,0,0.111530
259,1,0.297644
260,1,0.230370
261,0,0.156662
262,0,0.189263
263,1,0.231028
264,2,0.417675
265,0,0.051353
266,0,0.010062
267,0,0.032913
268,1,0.238313
269,1,0.327099
270,1,0.246771
271,1,0.358582
272,1,0.215630
273,2,0.576704
274,2,0.418123
275,2,0.546174
276,1,0.287082
277,1,0.267212
278,1,0.222010
279,1,0.264096
280,1,0.266977
281,1,0.391998
282,1,0.202090
283,1,0.210669
284,1,0.353003
285,3,0.773187
286,1,0.345816
287,0,0.154187
288,0,0.150502
289,0,0.108676
290,4,0.910180
291,4,0.944040
292,4,0.854264
293,4,0.863802
294,4,0.801473
295,4,0.893092
296,4,0.991185
297,4,0.998823
298,4,0.827607
299,4,0.912821
300,0,0.021147
301,4,0.949144
302,4,0.833258
303,2,0.599147
304,2,0.539873
305,2,0.443594
306,4,0.966600
307,3,0.657408
308,1,0.311100
309,4,0.930740
310,4,0.972211
311,2,0.507225
312,0,0.189961
313,0,0.151909
314,4,0.960527
315,3,0.794642
316,3,0.741975
317,0,0.056127
318,1,0.342377
319,1,0.359803
320,4,0.821552
321,1,0.305625
322,4,0.928305
323,3,0.635528
324,2,0.457341
325,4,0.815046
326,3,0.642268
327,3,0.727400
328,4,0.831793
329,0,0.092745
330,0,0.169521
331,0,0.054505
332,1,0.397137
333,0,0.110650
334,0,0.159675
335,0,0.108011
336,0,0.050826
337,1,0.224677
338,3,0.689767
339,1,0.285982
340,1,0.246303
341,0,0.166595
342,1,0.391161
343,1,0.397199
344,4,0.919532
345,4,0.807029
346,1,0.394165
347,4,0.941806
348,0,0.037023
349,3,0.630051
350,3,0.681289
351,3,0.623811
352,0,0.159986
353,0,0.059580
354,0,0.099918
355,0,0.199103
356,4,0.853658
357,4,0.969118
358,4,0.964188
359,4,0.986816
360,4,0.913523
361,4,0.987952
362,3,0.798257
363,3,0.687726
364,2,0.594837
365,1,0.319660
366,0,0.167237
367,4,0.966465
368,4,0.838733
369,1,0.320152
370,1,0.225535
371,1,0.282446
372,4,0.880974
373,1,0.223646
374,4,0.965367
375,4,0.924041
376,1,0.302498
377,0,0.022829
378,3,0.631304
379,1,0.245949
380,3,0.780804
381,0,0.091225
382,0,0.125524
383,4,0.917601
384,4,0.867203
385,1,0.204348
386,1,0.335447
387,2,0.589681
388,2,0.538726
389,2,0.572480
390,4,0.886720
391,4,0.867161
392,1,0.352478
393,3,0.630835
394,0,0.194704
395,0,0.124296
396,4,0.998151
397,1,0.216291
398,0,0.082100
399,0,0.187064
400,0,0.071436
401,0,0.152656
402,2,0.429949
403,1,0.351155
404,0,0.121730
405,0,0.183305
406,0,0.177876
407,0,0.140238
408,0,0.146631
409,0,0.065299
410,0,0.133465
411,2,0.585583
412,2,0.595027
413,2,0.409893
414,2,0.593389
415,2,0.511820
416,2,0.440654
417,2,0.530270
418,0,0.158573
419,2,0.509415
420,0,0.014348
421,2,0.560761
422,0,0.096919
423,2,0.533140
424,4,0.891526
425,1,0.369275
426,1,0.303019
427,3,0.791806
428,2,0.540035
429,2,0.477835
430,2,0.549840
431,2,0.510589
432,1,0.219298
433,3,0.634525
434,0,0.144947
435,1,0.304873
436,2,0.572334
437,2,0.595593
438,1,0.328470
439,3,0.781165
440,2,0.564177
441,4,0.937403
442,4,0.888314
443,2,0.561410
444,2,0.461819
445,3,0.783644
446,3,0.613644
447,0,0.106931
448,0,0.118292
449,3,0.637257
450,1,0.313046
451,1,0.285143
452,1,0.235675
453,1,0.278504
454,3,0.668969
455,3,0.733343
456,3,0.601835
457,3,0.608960
458,3,0.707038
459,3,0.723739
460,3,0.715006
461,1,0.303226
462,4,0.834646
463,4,0.847010
464,1,0.206136
465,4,0.805183
466,4,0.903688
467,4,0.806461
468,0,0.168434
469,2,0.482146
470,2,0.460080
471,2,0.488108
472,0,0.156260
473,0,0.082812
474,0,0.146066
475,1,0.228678
476,0,0.172453
477,3,0.740876
478,0,0.063425
479,0,0.110538
480,1,0.322165
481,3,0.671395
482,3,0.736150
483,3,0.697011
484,1,0.344421
485,1,0.316300
486,2,0.534923
487,0,0.067798
488,0,0.076958
489,0,0.052192
490,1,0.383188
491,1,0.227869
492,1,0.373091
493,1,0.395884
494,1,0.334466
495,3,0.774444
496,3,0.664130
497,3,0.689097
498,3,0.622416
499,3,0.607878
