step,state,x
0,1,0.357235
1,1,0.375474
2,2,0.570998
3,4,0.810949
4,4,0.862743
5,1,0.231918
6,2,0.589115
7,2,0.449994
8,2,0.575954
9,2,0.534146
10,4,0.852766
11,4,0.924618
12,4,0.898567
13,4,0.838263
14,3,0.781645
15,3,0.684036
16,3,0.784887
17,3,0.749003
18,3,0.698408
19,0,0.181258
20,3,0.729063
21,2,0.474027
22,2,0.501056
23,4,0.899639
24,4,0.840635
25,3,0.682362
26,0,0.065629
27,0,0.052847
28,0,0.172604
29,1,0.292585
30,1,0.217066
31,1,0.235434
32,1,0.249899
33,1,0.319594
34,1,0.321469
35,4,0.894564
36,1,0.374963
37,1,0.248986
38,1,0.271815
39,1,0.256707
40,1,0.335806
41,3,0.734551
42,3,0.707635
43,3,0.782456
44,2,0.566068
45,2,0.427414
46,2,0.525180
47,2,0.438170
48,1,0.213415
49,4,0.809346
50,2,0.519951
51,2,0.566446
52,2,0.472536
53,2,0.461552
54,2,0.463509
55,1,0.333505
56,1,0.244711
57,2,0.545628
58,0,0.064403
59,0,0.074167
60,0,0.197011
61,0,0.086729
62,2,0.434199
63,4,0.815132
64,3,0.697743
65,3,0.687613
66,3,0.789008
67,2,0.593088
68,4,0.939111
69,4,0.902881
70,1,0.217308
71,1,0.359080
72,1,0.281394
73,1,0.244481
74,4,0.916883
75,0,0.193680
76,0,0.098660
77,1,0.211221
78,1,0.207577
79,1,0.359721
80,3,0.758685
81,3,0.785135
82,3,0.694117
83,3,0.638885
84,3,0.614061
85,3,0.625346
86,1,0.365334
87,1,0.270774
88,1,0.334522
89,4,0.859158
90,4,0.958405
91,0,0.154458
92,0,0.101447
93,3,0.689857
94,4,0.986693
95,1,0.294262
96,1,0.297369
97,1,0.397021
98,1,0.325098
99,4,0.953904
100,2,0.423185
101,1,0.281735
102,1,0.391729
103,1,0.224459
104,1,0.309850
105,1,0.305271
106,1,0.202756
107,1,0.355725
108,0,0.099960
109,3,0.779216
110,3,0.762641
111,3,0.671603
112,1,0.236239
113,1,0.310141
114,3,0.774288
115,3,0.767903
116,3,0.757880
117,3,0.771820
118,2,0.569850
119,2,0.531641
120,4,0.811093
121,0,0.128416
122,0,0.126977
123,0,0.094861
124,0,0.042601
125,0,0.090065
126,0,0.113271
127,1,0.369615
128,2,0.437874
129,2,0.462950
130,4,0.982568
131,4,0.847507
132,4,0.892854
133,4,0.927731
