step,state,x
0,2,0.491119
1,4,0.964797
2,1,0.214303
3,4,0.831087
4,1,0.337839
5,4,0.889777
6,0,0.084174
7,4,0.978561
8,1,0.241419
9,4,0.912210
10,3,0.625850
11,4,0.976182
12,3,0.664006
13,0,0.186856
14,1,0.391096
15,0,0.088780
16,2,0.485453
17,4,0.977671
18,0,0.045188
19,1,0.344136
20,2,0.513910
21,4,0.906493
22,0,0.025804
23,3,0.762697
24,4,0.854885
25,2,0.567298
26,3,0.646189
27,0,0.194499
28,3,0.603525
29,0,0.198723
30,3,0.788796
31,1,0.212804
32,0,0.112119
33,4,0.927738
34,1,0.241919
35,3,0.606210
36,4,0.894261
37,3,0.667965
38,1,0.343459
39,2,0.416831
40,0,0.055960
41,2,0.408360
42,0,0.177238
43,4,0.854991
44,0,0.064722
45,2,0.591710
46,3,0.668162
47,0,0.092643
48,4,0.816287
49,2,0.576368
50,4,0.800751
51,3,0.728095
52,0,0.063920
53,4,0.952230
54,0,0.133028
55,4,0.850377
56,2,0.508845
57,3,0.688334
58,2,0.444079
59,1,0.216546
60,0,0.021515
61,1,0.255271
62,0,0.082996
63,3,0.631968
64,0,0.116957
65,3,0.726351
66,0,0.150719
67,1,0.297952
68,0,0.161854
69,4,0.905670
70,3,0.773946
71,2,0.463589
72,3,0.739876
73,4,0.910072
74,3,0.677559
75,2,0.410970
76,1,0.308149
77,3,0.794482
78,0,0.010640
79,1,0.371257
80,0,0.051057
81,2,0.467307
82,3,0.778430
83,1,0.329963
84,0,0.006810
85,1,0.393928
86,0,0.080965
87,4,0.870723
88,0,0.132189
89,3,0.731633
90,4,0.906485
91,3,0.717178
92,4,0.924981
93,1,0.386401
94,4,0.899542
95,1,0.318842
96,2,0.415043
97,0,0.079414
98,1,0.284385
99,2,0.520630
100,1,0.257440
101,4,0.831018
102,1,0.291190
103,2,0.546342
104,3,0.623676
105,2,0.533548
106,4,0.954186
107,2,0.520934
108,0,0.147769
109,2,0.427336
110,4,0.868672
111,2,0.556973
112,0,0.012343
113,2,0.524685
114,1,0.384776
115,3,0.732932
116,0,0.105838
117,1,0.398758
118,3,0.620112
119,4,0.864729
120,0,0.029472
121,1,0.385011
122,4,0.882793
123,2,0.405674
124,4,0.905411
125,1,0.324842
126,2,0.472345
127,0,0.122030
128,3,0.694635
129,4,0.888937
130,0,0.159206
131,2,0.497486
132,4,0.925875
133,1,0.371989
134,3,0.699654
135,2,0.410964
136,0,0.033264
137,4,0.848572
138,2,0.533348
139,0,0.061085
140,3,0.779535
141,2,0.537717
142,0,0.188839
143,1,0.322348
144,3,0.665374
145,1,0.352796
146,4,0.815226
147,0,0.011346
148,1,0.397513
149,3,0.673739
150,0,0.067174
151,2,0.491197
152,1,0.250636
153,0,0.184033
154,1,0.252988
155,0,0.180182
156,3,0.620636
157,2,0.453807
158,0,0.169476
159,1,0.229761
160,4,0.807562
161,3,0.634812
162,2,0.556564
163,3,0.614983
164,1,0.287301
165,0,0.181323
166,1,0.259945
167,2,0.412441
168,0,0.008358
169,3,0.608404
170,1,0.208794
171,2,0.558600
172,4,0.978307
173,2,0.415086
174,4,0.838441
175,3,0.771833
176,0,0.085015
177,2,0.592758
178,0,0.163934
179,3,0.667798
180,0,0.087277
181,4,0.830846
182,1,0.306215
183,3,0.622874
184,4,0.902127
185,0,0.120830
186,2,0.552219
187,3,0.642361
188,0,0.031471
189,1,0.388288
190,3,0.702320
191,4,0.851295
192,1,0.256552
193,2,0.569428
194,0,0.083393
195,3,0.712297
196,4,0.953454
197,1,0.212572
198,2,0.574656
199,1,0.328124
200,2,0.599759
201,4,0.991135
202,3,0.608067
203,0,0.173181
204,4,0.902794
205,1,0.378360
206,2,0.584139
207,1,0.221223
208,0,0.087232
209,3,0.639097
210,1,0.208188
211,4,0.944297
212,2,0.532506
213,3,0.745213
214,4,0.984068
215,3,0.639364
216,1,0.285698
217,2,0.431223
218,0,0.076454
219,4,0.965916
220,0,0.044874
221,3,0.623964
222,1,0.353430
223,3,0.731300
224,4,0.936141
225,0,0.035714
226,3,0.730788
227,4,0.880551
228,1,0.324071
229,4,0.994955
230,1,0.204290
231,0,0.155678
232,4,0.971063
233,0,0.008491
234,2,0.594728
235,4,0.876627
236,2,0.508947
237,0,0.091723
238,3,0.621015
239,2,0.491239
240,0,0.053173
241,4,0.852268
242,0,0.172970
243,4,0.905937
244,2,0.521918
